,address,name,longitude,latitude
249,"['235 N Market St', 'Petersburg, VA 23803-3207 | Map']",Ammo Brewing,0.0,0.0
250,"['76 Main St', 'Maynard, MA 01754-2516 | Map']",Amorys Tomb Brewing Co,0.0,0.0
251,"['4150 Mission Blvd Ste 208', 'San Diego, CA 92109-5054 | Map']",Amplified Ale Works,0.0,0.0
252,"['9030 Kenamar Dr Ste 309', 'San Diego, CA 92121-2432 | Map']",Amplified Ale Works Miramar Studio,0.0,0.0
253,"['472 E Main St', 'Ventura, CA 93001-2627 | Map']",Anacapa Brewing Co,0.0,0.0
254,"['320 Commercial Ave', 'Anacortes, WA 98221-1517 | Map']",Anacortes Brewery/Rockfish Grill,0.0,0.0
255,"['336 S Anaheim Blvd', 'Anaheim, CA 92805-3830 | Map']",Anaheim Brewery,0.0,0.0
256,"['20585 SW 115th Ave', 'Tualatin, OR 97062-6857 | Map']",Ancestry Brewery,0.0,0.0
257,"['148 W 91st Ave', 'Anchorage, AK 99515-1901 | Map']",Anchorage Brewing Co,0.0,0.0
258,"['3420 Agricultural Center Dr Ste 8', 'Saint Augustine, FL 32092-0690 | Map']",Ancient City Brewing Co.,0.0,0.0
259,"['300 Corporate Dr Ste 2', 'Blauvelt, NY 10913-1162 | Map']",Andean Brewing,0.0,0.0
260,"['353 High St', 'Lincolnville, ME 04849-5846 | Map']",Andrews Brewing Co,0.0,0.0
261,"['575 Aquone Rd', 'Andrews, NC 28901-7004 | Map']",Andrews Brewing Co At Calaboose Cellars,0.0,0.0
262,"['216 S Alameda St', 'Los Angeles, CA 90012-4201 | Map']",Angel City Brewery,0.0,0.0
263,"['6401 N Florida Ave', 'Tampa, FL 33604-6007 | Map']","Angry Chair Brewing, LLC.",0.0,0.0
264,"['10 Millpond Dr Unit 8', 'Lafayette, NJ 07848-3825 | Map']",Angry Erik Brewing,0.0,0.0
265,"['106 Fabrister Ln Ste C', 'Lexington, SC 29072 | Map']",Angry Fish Brewing Company,0.0,0.0
266,"['20 N 30th St', 'Billings, MT 59101-2140 | Map']",Angry Hank's Microbrewery,0.0,0.0
267,"['603 W Whittier Blvd', 'Montebello, CA 90640-5235 | Map']",Angry Horse Brewing,0.0,0.0
268,"['20841 Holyoke Ave', 'Lakeville, MN 55044- | Map']",Angry Inch Brewing,0.0,0.0
269,"['421 Adams Ave', 'Silverthorne, CO 80498 | Map']",Angry James Brewing Co,0.0,0.0
270,"['10440 Florida Ave', 'Hayward, WI 54843-7112 | Map']","Angry Minnow, The",0.0,0.0
271,"['222 E Main St Ste U2', 'Elkin, NC 28621-3493 | Map']",Angry Troll Brewing / 222 Public House,0.0,0.0
272,"['1560 E 2nd Ave', 'Durango, CO 81301-5186 | Map']",Animas Brewing Co,0.0,0.0
273,"['908 SW 4th St', 'Oklahoma City, OK 73109-1012 | Map']",Anthem Brewing Co,0.0,0.0
274,"['140 Western Maryland Pkwy Unit G', 'Hagerstown, MD 21740-5197 | Map']","Antietam Brewery,LLC",0.0,0.0
275,"['115 S. Compress St', 'Pittsburg, TX 75686-1353 | Map']",Anvil Brewing,0.0,0.0
276,"['1257 Burnbridge Rd', 'Forest, VA 24551-3803 | Map']",Apocalypse Ale Works,0.0,0.0
277,"['1612 Mellwood Ave', 'Louisville, KY 40206-1752 | Map']",Apocalypse Brew Works,0.0,0.0
278,"['50 W Third Ave Collegeville Station 2nd Floor', 'Collegeville, PA 19426-3655 | Map']",Appalachian Brewing Co - Collegeville,0.0,0.0
279,"['70 Presidential Cir', 'Gettysburg, PA 17325-8399 | Map']",Appalachian Brewing Co - Gettysburg Gateway,0.0,0.0
280,"['50 N Cameron St', 'Harrisburg, PA 17101-2407 | Map']",Appalachian Brewing Co - Harrisburg,0.0,0.0
281,"['55 N Water St', 'Lititz, PA 17543-1612 | Map']",Appalachian Brewing Co - Lititz,0.0,0.0
282,"['6462 Carlisle Pike', 'Mechanicsburg, PA 17050-2384 | Map']",Appalachian Brewing Co - Mechanicsburg,0.0,0.0
283,"['163 Boone Creek Dr', 'Boone, NC 28607-7911 | Map']",Appalachian Mountain Brewery - Boone,0.0,0.0
284,"['1 Redhook Way', 'Portsmouth, NH 03801-6853 | Map']",Appalachian Mountain Brewery - Portsmouth,0.0,0.0
285,"['1550 E Zion Rd', 'Fayetteville, AR 72703-5017 | Map']",Apple Blossom Brewing Co,0.0,0.0
286,"['603 W College Ave', 'Appleton, WI 54911-5803 | Map']",Appleton Beer Factory,0.0,0.0
287,"['150 S L B J Dr', 'San Marcos, TX 78666-5506 | Map']",Aquabrew,0.0,0.0
288,"['529 Grant St Ste 106', 'Akron, OH 44311-1184 | Map']",Aqueduct Brewing,0.0,0.0
289,"['114 E Washington St', 'Ann Arbor, MI 48104-1905 | Map']",Arbor Brewing Co,0.0,0.0
290,"['720 Norris St', 'Ypsilanti, MI 48198-2825 | Map']",Arbor Brewing Co. Microbrewery,0.0,0.0
291,"['701 E Michigan Ave', 'Kalamazoo, MI 49007-4946 | Map']",Arcadia Brewing Co,0.0,0.0
292,"['19203 Old Highway 40', 'Higginsville, MO 64037 | Map']",Arcadian Moon,0.0,0.0
293,"['5621 Palmer Way Ste C', 'Carlsbad, CA 92010-7254 | Map']",Arcana Brewing Company,0.0,0.0
294,"['28779 Hunter Creek Loop', 'Gold Beach, OR 97444-9626 | Map']",Arch Rock Brewing Co,0.0,0.0
295,"['140 E Main St', 'Tustin, CA 92780-4408 | Map']",Archaic Craft Brewery At Centro,0.0,0.0
296,"['3361 Dogwood Dr', 'Hapeville, GA 30354-1439 | Map']",Arches Brewing,0.0,0.0
297,"['265 Haywood Rd', 'Asheville, NC 28806-4545 | Map']",Archetype Brewing,0.0,0.0
298,"['544 N Main St', 'Watervliet, MI 49098-9797 | Map']",Arclight Brewing Company,0.0,0.0
299,"['Belchertown, MA 01007-9305', 'Phone: (518) 796-4977']",Arcpoint Brewing Co,0.0,0.0
300,"['3200 W Leigh St', 'Richmond, VA 23230-4410 | Map']",Ardent Craft Ales,0.0,0.0
301,"['2667 Kirkwood Hwy', 'Newark, DE 19711-7242 | Map']",Argilla Brewing Co @ Pietro's Pizza,0.0,0.0
302,"['11314 S Front Ave', 'Chicago, IL 60628-5007 | Map']",Argus Brewery,0.0,0.0
303,"['1 Main St', 'Greenwich, NY 12834-1209 | Map']",Argyle Brewing Company,0.0,0.0
304,"['473 Elgin Road, Suite BH', 'Elgin, AZ 85611 | Map']",Arizona Craft Brewing,0.0,0.0
305,"['721 N Arizona Ave', 'Gilbert, AZ 85233-3405 | Map']",Arizona Wilderness Brewing,0.0,0.0
306,"['2480 E Bay Dr #23', 'Largo, FL 33771-2467 | Map']",Arkane Aleworks,0.0,0.0
307,"['650 E Steel Loop', 'Palmer, AK 99645-6689 | Map']",Arkose Brewery,0.0,0.0
308,"['811 SW Salmon St', 'Portland, OR 97205-3094 | Map']",Arlington Club,0.0,0.0
309,"['221 S Bell Ave', 'Denton, TX 76201-4259 | Map']",Armadillo Ale Works,0.0,0.0
310,"['845 Marina Bay Pkwy Suite 1', 'Richmond, CA 94804-6420 | Map']",Armistice Brewing Company,0.0,0.0
311,"['415 Grand Ave Ste 103', 'South San Francisco, CA 94080-3614 | Map']",Armstrong Brewing Co,0.0,0.0
312,"['720 E Arrow Hwy Ste C', 'Covina, CA 91722-2103 | Map']",Arrow Lodge Brewing,0.0,0.0
313,"['2101 Calistoga Dr', 'New Lenox, IL 60451-4826 | Map']",Arrowhead Ales Brewing Company,0.0,0.0
314,"['236 Lower Whitfield Rd', 'Accord, NY 12404-5809 | Map']",Arrowood Farms,0.0,0.0
315,"['919 Calle Amanecer Ste A', 'San Clemente, CA 92673-6298 | Map']",Artifex Brewing Company,0.0,0.0
316,"['41 Geyser Rd', 'Saratoga Springs, NY 12866-9038 | Map']",Artisanal Brew Works,0.0,0.0
317,"['1171 Hooper Ave', 'Toms River, NJ 08753-8305 | Map']",Artisan's Brewery & Italian Grill,0.0,0.0
318,"['828 Traction Ave', 'Los Angeles, CA 90013-1816 | Map']",Arts District Brewing Company,0.0,0.0
319,"['11727 E Main Rd', 'North East, PA 16428-3635 | Map']",Arundel Cellars & Brewing Co,0.0,0.0
320,"['3057 Broadway Ave SW', 'Grandville, MI 49418-1528 | Map']",Arvon Brewing Co.,0.0,0.0
321,"['810 Sewall Ave', 'Asbury Park, NJ 07712-6527 | Map']",Asbury Park Brewery,0.0,0.0
322,"['42000 Grand River Ave', 'Novi, MI 48375-1831 | Map']",Ascension Brewing Company,0.0,0.0
323,"['104 E 5th St', 'Columbia, TN 38401-3351 | Map']",Asgard Brewing Company,0.0,0.0
324,"['109 Main St', 'Ashby, MN 56309-4687 | Map']",Ashby Brewing Company,0.0,0.0
325,"['4699 Nautilus Ct S Ste 104', 'Boulder, CO 80301-5306 | Map']",Asher Brewing Co,0.0,0.0
326,"['77 Coxe Ave', 'Asheville, NC 28801-3621 | Map']",Asheville Brewing Co,0.0,0.0
327,"['1175 Hudson St', 'Longview, WA 98632-3158 | Map']",Ashtown Brewing Co,0.0,0.0
328,"['101 Old County Rd', 'Richmond, NH 03470-4918 | Map']",Ashuelot Brewing Company,0.0,0.0
329,"['1330 N Forest St', 'Bellingham, WA 98225-4702 | Map']",Aslan Brewing Company,0.0,0.0
330,"['257 Sunset Park Dr.', 'Herndon, VA 20170 | Map']",Aslin Beer Company,0.0,0.0
331,"['404 Aspen Airport Business Ctr', 'Aspen, CO 81611-3530 | Map']",Aspen Brewing Company,0.0,0.0
332,"['3389 Fairfield Avenue', 'Bridgeport, CT 06605 | Map']",Aspetuck Brew Lab,0.0,0.0
333,"['3389 Fairfield Ave', 'Bridgeport, CT 06605-3228 | Map']",Aspetuck Brew Labs,0.0,0.0
334,"['10620 Bailey Rd Ste E', 'Cornelius, NC 28031-9364 | Map']",Ass Clown Brewing Co,0.0,0.0
335,"['340 Turner Industrial Way', 'Aston, PA 19014-3014 | Map']",Aston Abbey Brewing Co,0.0,0.0
336,"['1196 Marine Dr', 'Astoria, OR 97103-4112 | Map']",Astoria Brewing Company,0.0,0.0
337,"['2970 E. La Palma Ave. Suite D', 'Anaheim, CA 92806 | Map']",Asylum Brewing,0.0,0.0
338,"['2730 W Marine View Dr', 'Everett, WA 98201-3421 | Map']",At Large Brewing,0.0,0.0
339,"['302 White Horse Pike', 'Atco, NJ 08004-2209 | Map']",Atco Brewing LLC,0.0,0.0
340,"['101 E Tyler St', 'Athens, TX 75751-2547 | Map']",Athens Brewing Co,0.0,0.0
341,"['725 Atlantic Blvd Suite 3', 'Atlantic Beach, FL 32233-3946 | Map']",Atlantic Beach Brewing Company,0.0,0.0
342,"['15 Knox Rd', 'Bar Harbor, ME 04609-7770 | Map']",Atlantic Brewing Co,0.0,0.0
343,"['52 Cottage Street Bar Harbor', 'Bar Harbor, ME 04609 | Map']",Atlantic Brewing Co / Bar Harbor Brewing,0.0,0.0
344,"['2052 W Virginia Ave NE Ste 102', 'Washington, DC 20002-1832 | Map']",Atlas Brew Works,0.0,0.0
345,"['654 Moffat St', 'Erie, CO 80516 | Map']",Atom Brewing Company,0.0,0.0
346,"['1015 Lee Blvd', 'Richland, WA 99352-4226 | Map']",Atomic Ale Brewpub and Eatery,0.0,0.0
347,"['204 Mount View Ln Unit 3', 'Colorado Springs, CO 80908 | Map']",Atrevida Beer Company,0.0,0.0
348,"['400 Sagner Ave Ste 400', 'Frederick, MD 21701-6083 | Map']",Attaboy Beer,0.0,0.0
349,"['201 Michigan St NW', 'Grand Rapids, MI 49503-2323 | Map']",Atwater Grand Rapids,0.0,0.0
350,"['1175 Lakepointe St', 'Grosse Pointe Park, MI 48230-1319 | Map']",Atwater In the Park Biergarten and Tap House,0.0,0.0
351,"['4012 Sweet Rd', 'Blaine, WA 98230-9108 | Map']",Atwood Ales,0.0,0.0
352,"['289 Washington St', 'Auburn, CA 95603-5036 | Map']",Auburn Alehouse,0.0,0.0
353,"['110 E Fairfax St', 'Falls Church, VA 22046 | Map']",Audacious Aleworks,0.0,0.0
354,"['109 W Main St', 'Washington, MO 63090-2191 | Map']",Augusta Brewing Co,0.0,0.0
355,"['756 N Tyler Rd', 'Wichita, KS 67212-3617 | Map']",Augustino Brewing,0.0,0.0
356,"['8321 Ohio River Blvd', 'Pittsburgh, PA 15202-1451 | Map']",Aurochs Brewing Company,0.0,0.0
357,"['1891 State Route 90 N', 'King Ferry, NY 13081-9719 | Map']",Aurora Ale & Lager,0.0,0.0
358,"['765 Mace Chasm Rd', 'Keeseville, NY 12944-2425 | Map']",Ausable Brewing Co,0.0,0.0
359,"['821 W Miller St', 'Alpena, MI 49707-1825 | Map']",Austin Brothers' Beer Company,0.0,0.0
360,"['1 Industrial Way Ste 8', 'Portland, ME 04103-1072 | Map']",Austin Street Brewery,0.0,0.0
361,"['3416 Adams Ave', 'San Diego, CA 92116-2428 | Map']",Automatic Brewing Co. / Blind Lady Alehouse,0.0,0.0
362,"['1067 Blair St', 'Silverton, CO 81433-0377 | Map']",Avalanche Brewing Co,0.0,0.0
363,"['201 41st St S', 'Birmingham, AL 35222-1932 | Map']",Avondale Brewing Co,0.0,0.0
364,"['567 Livernois St', 'Ferndale, MI 48220-2303 | Map']",Axle Brewing Company,0.0,0.0
365,"['567 Livernois St', 'Ferndale, MI 48220-2303 | Map']",Axle Brewing Company,0.0,0.0
366,"['2330 La Mirada Dr Ste 300', 'Vista, CA 92081-7871 | Map']",Aztec Brewing Company,0.0,0.0
367,"['6335 S Padre Island Dr', 'Corpus Christi, TX 78412-4013 | Map']",B and J's Handcrafted Texas Ales,0.0,0.0
368,"['34266 Williams Gap Rd', 'Round Hill, VA 20141-2100 | Map']",B Chord Brewing Company,0.0,0.0
369,"['10950 Gilroy Rd Ste F', 'Hunt Valley, MD 21031-1327 | Map']",B.C. Brewery,0.0,0.0
370,"['20 Monroe Ave NW', 'Grand Rapids, MI 49503-6208 | Map']",B.O.B's Brewery,0.0,0.0
371,"['12470 Milroy Ln', 'Conroe, TX 77304-5160 | Map']",B-52 Brewing,0.0,0.0
372,"['539 FM 359 Rd S', 'Brookshire, TX 77423-8013 | Map']",Baa Baa Brewhouse,0.0,0.0
373,"['71800 Highway 111 Ste A176', 'Rancho Mirage, CA 92270-4495 | Map']",Babe's Bar-B-Que and Brewhouse,0.0,0.0
374,"['15 Ellis Dr', 'Dryden, NY 13053-9630 | Map']",Bacchus Brewing,0.0,0.0
375,"['211 S Main St', 'Goshen, IN 46526-3722 | Map']",Back Alley Brewing Co,0.0,0.0
376,"['614 Norfolk Ave', 'Virginia Beach, VA 23451-4419 | Map']",Back Bay Brewing Company,0.0,0.0
377,"['4787 Shoreline Dr', 'Spring Park, MN 55384-9713 | Map']",Back Channel Brewing,0.0,0.0
378,"['1296 Blue Hills Ave Ste A', 'Bloomfield, CT 06002-5312 | Map']",Back East Brewing,0.0,0.0
379,"['200 N 6th St', 'Gadsden, AL 35901-3361 | Map']",Back Forty Beer Co,0.0,0.0
380,"['1425 NW Flanders St', 'Portland, OR 97209-2620 | Map']",Back Pedal Brewing Company,0.0,0.0
381,"['26452 Sorters Rd', 'Porter, TX 77365-4752 | Map']",Back Pew Brewing,0.0,0.0
382,"['308 Perry St', 'La Porte, IN 46350-3216 | Map']",Back Road Brewery,0.0,0.0
383,"['1884 S Santa Cruz St', 'Anaheim, CA 92805-6726 | Map']",Back Street Brewery & Tasting Room,0.0,0.0
384,"['Weston, VT 05161', 'Type: Micro']",Backacre Beermakers,0.0,0.0
385,"['903 Quarry Rd', 'Coralville, IA 52241-2208 | Map']",Backpocket Brewing Co,0.0,0.0
386,"['90 School St', 'Carlisle, IA 50047 | Map']",BackRoad Brewery,0.0,0.0
387,"['150 Ridgemont Rd', 'Middletown, VA 22645-3817 | Map']",Backroom Brewery,0.0,0.0
388,"['913 Atlantic Ave', 'Ocean City, MD 21842-6689 | Map']",Backshore Brewing Co.,0.0,0.0
389,"['1640 NE Odell Ave', 'Roseburg, OR 97470-3320 | Map']",Backside Brewing Co,0.0,0.0
390,"['1107 9th St W (Highway 2)', 'Columbia Falls, MT 59912 | Map']",Backslope Brewing,0.0,0.0
391,"['125 N Green St', 'Crawfordsville, IN 47933-1708 | Map']",Backstep Brewing Company,0.0,0.0
392,"['500 W South St Ste 8', 'Lincoln, NE 68522-1744 | Map']",Backswing Brewing Co.,0.0,0.0
393,"['699 Challenger Way Ste D5', 'Forked River, NJ 08731-5917 | Map']",Backward Flag Brewing,0.0,0.0
394,"['1162 Wind River Hwy', 'Carson, WA 98610 | Map']",Backwoods Brewing Company,0.0,0.0
395,"['1162 B Wind River Hwy', 'Carson, WA 98610 | Map']",Backwoods Brewing Company - Production Only,0.0,0.0
396,"['1945 E County Road 462', 'Wildwood, FL 34785-8594 | Map']",Backyard Barn Winery and Microbrewery,0.0,0.0
397,"['1211 S Mammoth Rd', 'Manchester, NH 03109-5101 | Map']",Backyard Brewery,0.0,0.0
398,"['7380 Eastgate Rd Ste 110', 'Henderson, NV 89011-4012 | Map']",Bad Beat Brewing,0.0,0.0
399,"['440 S Jefferson St', 'Mason, MI 48854-1654 | Map']",BAD Brewing Co,0.0,0.0
400,"['941 N Callow Ave', 'Bremerton, WA 98312 | Map']",Bad Bulldogs Brewery,0.0,0.0
401,"['407 W. Washington St. Ste. C', 'Fairmount, IN 46928 | Map']",Bad Dad Brewery,0.0,0.0
402,"['15 E Minnesota St Ste 108', 'Saint Joseph, MN 56374-4691 | Map']",Bad Habit Brewing Company,0.0,0.0
403,"['4358B Leary Way NW', 'Seattle, WA 98107-4554 | Map']",Bad Jimmy's Brewing Co,0.0,0.0
404,"['460 High St', 'Somersworth, NH 03878-1012 | Map']",Bad Lab Beer Co.,0.0,0.0
405,"['270 Upper Main St', 'Edgartown, MA 02539- | Map']",Bad Martha Farmer's Brewery,0.0,0.0
406,"['702 Quarrier St', 'Charleston, WV 25301-2627 | Map']",Bad Shepherd Beer Company,0.0,0.0
407,"['1836 W 25th St', 'Cleveland, OH 44113-3142 | Map']",Bad Tom Smith Brewing,0.0,0.0
408,"['4720 Eastern Ave', 'Cincinnati, OH 45226-1893 | Map']",Bad Tom Smith Brewing,0.0,0.0
409,"['414 7th St W', 'Saint Paul, MN 55102-2733 | Map']",Bad Weather Brewing LLC,0.0,0.0
410,"['1415 N Argonne Rd', 'Spokane Valley, WA 99212-2685 | Map']",Badass Backyard Brewing,0.0,0.0
411,"['4571 Valley Industrial Blvd S Ste 500', 'Shakopee, MN 55379-1846 | Map']",Badger Hill Brewing,0.0,0.0
412,"['1 Orondo Ave', 'Wenatchee, WA 98801-2206 | Map']",Badger Mountain Brewing,0.0,0.0
413,"['990 Tony Canadeo Run', 'Green Bay, WI 54304-3762 | Map']",Badger State Brewing Company,0.0,0.0
414,"['251 Roosevelt Dr', 'Derby, CT 06418-1665 | Map']",BADSONS Beer Co,0.0,0.0
415,"['9776 Center St', 'Manassas, VA 20110-4128 | Map']",BadWolf Brewing Company,0.0,0.0
416,"['8420 Kao Cir', 'Manassas, VA 20110-1728 | Map']",BadWolf Brewing Company,0.0,0.0
417,"['320 Broadway, Unit E', 'Denver, CO 80203-3955 | Map']",Baere Brewing Company,0.0,0.0
418,"['2235 SE 11th Ave', 'Portland, OR 97214-5303 | Map']",Baerlic Brewing Co,0.0,0.0
419,"['25113 Jefferson Ave', 'Saint Clair Shores, MI 48081-2303 | Map']",Baffin Brewing Co,0.0,0.0
420,"['9000 Main St Apt 21', 'Carrabassett Valley, ME 04947-6808 | Map']","Bag and Kettle, The",0.0,0.0
421,"['601 S Coast Hwy', 'Oceanside, CA 92054-4120 | Map']",Bagby Beer Company,0.0,0.0
422,"['2322 Bissonnet St', 'Houston, TX 77005-1512 | Map']","Baileson Brewing Company, LLC",0.0,0.0
423,"['9415 Coppertop Loop NE Ste 104', 'Seattle, WA 98110-3339 | Map']",Bainbridge Island Brewing,0.0,0.0
424,"['2200 Main Street', 'Baker City, OR 97814 | Map']",Baker City Brewing Co,0.0,0.0
425,"['1231 Broadway St', 'Pearland, TX 77581-6303 | Map']",BAKFISH Brewing Company,0.0,0.0
426,"['2020 Silver Bell Rd Ste 25', 'Eagan, MN 55122-1030 | Map']",Bald Man Brewing Company,0.0,0.0
427,"['1830 Thrift Rd', 'Madison, VA 22727-2843 | Map']",Bald Top Brewing Company,0.0,0.0
428,"['600 Craghead St', 'Danville, VA 24541-1504 | Map']",Ballad Brewing,0.0,0.0
429,"['506 W Main St', 'Sylva, NC 28779-5544 | Map']",Balsam Falls Brewing,0.0,0.0
430,"['100 S Broadway St', 'Knoxville, TN 37902-1901 | Map']",Balter Beerworks,0.0,0.0
431,"['478 E 16th St', 'Holland, MI 49423-3793 | Map']",Bam Entertainment Center,0.0,0.0
432,"['4710 N Ravenswood Ave', 'Chicago, IL 60640-4408 | Map']",Band Of Bohemia,0.0,0.0
433,"['1605 23rd Ave', 'Tuscaloosa, AL 35401-4653 | Map']",Band of Brothers Brewing Company,0.0,0.0
434,"['32 Main St. Bldg 13-W Ste 102', 'Biddeford, ME 04005-5145 | Map']",Banded Brewing Company,0.0,0.0
435,"['470 N Broadway', 'Denver, CO 80203-3404 | Map']",Banded Oak Brewing Company,0.0,0.0
436,"['3540 State Highway 16 S Ste 2A', 'Bandera, TX 78003-3561 | Map']","Bandera Ale Project, LLC",0.0,0.0
437,"['610 N 1st St Ste 5-228', 'Hamilton, MT 59840-2149 | Map']",Bandit Brewing Co,0.0,0.0
438,"['395 2nd St SE', 'Bandon, OR 97411-9605 | Map']",Bandon Brewing Company,0.0,0.0
439,"['3582 West Ave', 'Interlaken, NY 14847 | Map']",Bandwagon Brewery,0.0,0.0
440,"['2320 Capp Rd', 'Saint Paul, MN 55114-1251 | Map']",Bang Brewing,0.0,0.0
441,"['950 Orcutt Rd', 'San Luis Obispo, CA 93401-6740 | Map']",Bang the Drum Brewery,0.0,0.0
442,"['450 Fremont St Ste 135', 'Las Vegas, NV 89101-5649 | Map']",Banger Brewing Co,0.0,0.0
443,"['3200 NW 23rd Ave Ste 500', 'Pompano Beach, FL 33069-5909 | Map']",Bangin' Banjo Brewing Company,0.0,0.0
444,"['330 Bangor Mall Blvd', 'Bangor, ME 04401-3644 | Map']",Bangor Beer Co.,0.0,0.0
445,"['15 Broadway', 'Bangor, PA 18013-2601 | Map']",Bangor Trust Brewing,0.0,0.0
446,"['218 N Main St', 'Hendricks, MN 56136-9501 | Map']",Bank Brewing Co,0.0,0.0
447,"['3840 Main St', 'Rowlett, TX 75088-5073 | Map']",Bankhead Brewing Company,0.0,0.0
448,"['620 Water St', 'Summersville, WV 26651-1453 | Map']",Banning's Inc,0.0,0.0
449,"['100 S Broadway', 'Belgrade, MT 59714-3909 | Map']",Bar 3 BBQ and Brewing,0.0,0.0
450,"['213 N High St', 'San Saba, TX 76877-3533 | Map']",Bar D Brew House,0.0,0.0
451,"['1720 Fairmount Ave', 'Philadelphia, PA 19130-2858 | Map']",Bar Hygge / Brewery Techne,0.0,0.0
452,"['1209 Sawmill Creek Rd Ste A', 'Sitka, AK 99835-9759 | Map']",Baranof Island Brewing Co,0.0,0.0
453,"['5270 W Chinden Blvd', 'Garden City, ID 83714-1457 | Map']",Barbarian Brewing,0.0,0.0
454,"['25 Potomac Ave SE', 'Washington, DC 20003-3670 | Map']",Bardo Brewpub,0.0,0.0
455,"['716 N High St', 'Mount Orab, OH 45154 | Map']",Bardwell Winery and Brewery,0.0,0.0
456,"['2515 La Salle Ave', 'Waco, TX 76706-3929 | Map']",Bare Arms Brewing,0.0,0.0
457,"['4362 County Rd S', 'Oshkosh, WI 54904-9575 | Map']",Bare Bones Brewery,0.0,0.0
458,"['12804 Sandy Ct', 'Granger, IN 46530-4309 | Map']",Bare Hands Brewery,0.0,0.0
459,"['1525 Cortland Ave', 'San Francisco, CA 94110-5714 | Map']",Barebottle Brewing Company,0.0,0.0
460,"['12 Oakland St', 'Amesbury, MA 01913 | Map']",BareWolf Brewing,0.0,0.0
461,"['124 W Railroad Ave', 'Port Angeles, WA 98362-2621 | Map']",Barhop Brewing,0.0,0.0
462,"['3021 Spring Garden St', 'Greensboro, NC 27403-1968 | Map']",Bark Brewing Company,0.0,0.0
463,"['4400 Morris Park Dr Ste R', 'Mint Hill, NC 28227-9269 | Map']",Barking Duck Brewing Company,0.0,0.0
464,"['5473 Urbana Pike', 'Frederick, MD 21704-7275 | Map']",Barley and Hops Grill,0.0,0.0
465,"['1425 McCulloch Blvd N', 'Lake Havasu City, AZ 86403-6597 | Map']",Barley Brothers Brewery,0.0,0.0
466,"['2190 Main St', 'Baker City, OR 97814-2655 | Map']",Barley Browns Brewpub,0.0,0.0
467,"['1774 Sullivan Trl', 'Tannersville, PA 18372-7893 | Map']",Barley Creek Brewing Co,0.0,0.0
468,"['2957 Randolph Ave Ste B', 'Costa Mesa, CA 92626-4375 | Map']",Barley Forge Brewing,0.0,0.0
469,"['12 Water St 1A', 'Mystic, CT 06355 | Map']",Barley Head Brewery,0.0,0.0
470,"['639 E Conner St', 'Noblesville, IN 46060-2532 | Map']",Barley Island Brewing Co,0.0,0.0
471,"['781 Old Highway 8 SW', 'New Brighton, MN 55112-7735 | Map']",Barley Johns Brewpub,0.0,0.0
472,"['1280 Madison Ave', 'New Richmond, WI 54017-2236 | Map']",Barley Johns Brewpub,0.0,0.0
473,"['639 SE 223rd Ave', 'Gresham, OR 97030-2509 | Map']",Barley Sprouts Brewery,0.0,0.0
474,"['467 N High St', 'Columbus, OH 43215-2007 | Map']",Barley's Brewing Company (Ale House No. 1),0.0,0.0
475,"['4500 E Sunset Rd Ste 30', 'Henderson, NV 89014-2253 | Map']",Barley's Casino and Brewing Co,0.0,0.0
476,"['114 N Main St', 'Lawton, MI 49065-8634 | Map']",Barn Brewers,0.0,0.0
477,"['2850 El Cajon Blvd Ste 3', 'San Diego, CA 92104-1389 | Map']",Barn Brewery,0.0,0.0
478,"['9500 University Ave', 'West Des Moines, IA 50266-1888 | Map']",Barn Town Brewing Co.,0.0,0.0
479,"['206 N Franklin St', 'Juneau, AK 99801-1225 | Map']",Barnaby Brewing Company,0.0,0.0
480,"['18425 Pony Express Dr Unit 125', 'Parker, CO 80134-9605 | Map']",Barnett and Son Brewing Company,0.0,0.0
481,"['43271 Spinks Ferry Rd', 'Leesburg, VA 20176-5629 | Map']",Barnhouse Brewery,0.0,0.0
482,"['100 Lauman Ln', 'Hicksville, NY 11801-6574 | Map']",Barnshed Brewing,0.0,0.0
483,"['485 W Main St', 'Hyannis, MA 02601-3644 | Map']",Barnstable Brewing,0.0,0.0
484,"['4050 North Tonto Road (Forest Service Rd.102)', 'Skull Valley, AZ 86338 | Map']",Barnstar Brewing,0.0,0.0
485,"['32 Allen Blvd Ste E', 'Farmingdale, NY 11735-5625 | Map']",Barrage Brewing Co,0.0,0.0
486,"['260 Northwoods RD', 'Marquette, MI 49855 | Map']",Barrel and Beam,0.0,0.0
487,"['399 Business Park Ct Ste 506', 'Windsor, CA 95492-6652 | Map']",Barrel Brothers Brewing Company,0.0,0.0
488,"['399 Business Park Ct. #506', 'Windsor, CA 95492 | Map']","Barrel Brothers Brewing Company, LLC",0.0,0.0
